id_expedition;id_commande;id_produit;quantité;entrepôt;date_expedition;date_livraison;transporteur;coût_transport;délai_livraison
SHP027256;O032202;P00811;12;Paris;2024-10-05;2024-10-09;UPS;15.35;4
SHP027257;O032204;P00026;1;Lyon;2025-01-05;2025-01-11;Chronopost;7.44;6
SHP027258;O032205;P00231;1;Lyon;2024-02-29;2024-03-02;DHL;10.32;2
SHP027259;O032206;P00425;3;Paris;2024-12-04;2024-12-08;FedEx;17.88;4
SHP027260;O032207;P00435;2;Marseille;2024-12-17;2024-12-20;FedEx;15.46;3
SHP027261;O032208;P00193;2;Marseille;2024-11-12;2024-11-14;DHL;13.25;2
SHP027262;O032209;P00691;1;Paris;2024-08-20;2024-08-24;FedEx;13.19;4
SHP027263;O032210;P00979;8;Lyon;2024-03-09;2024-03-11;DHL;15.99;2
SHP027264;O032211;P00009;5;Paris;2024-11-29;2024-12-03;UPS;13.21;4
SHP027265;O032212;P00253;2;Marseille;2024-01-24;2024-01-26;DHL;12.91;2
SHP027266;O032213;P00379;1;Marseille;2024-12-28;2024-12-30;DHL;11.37;2
SHP027267;O032214;P00328;3;Lyon;2024-10-27;2024-10-31;UPS;13.15;4
SHP027268;O032215;P00971;8;Marseille;2024-03-13;2024-03-16;FedEx;19.79;3
SHP027269;O032216;P00135;2;Marseille;2024-12-14;2024-12-18;FedEx;15.12;4
SHP027270;O032217;P00458;1;Lyon;2024-10-30;2024-11-03;FedEx;12.26;4
SHP027271;O032219;P00671;1;Lyon;2024-05-12;2024-05-14;DHL;11.71;2
SHP027272;O032221;P00931;5;Lyon;2024-12-03;2024-12-07;FedEx;18.82;4
SHP027273;O032222;P00158;20;Marseille;2024-10-26;2024-10-28;DHL;17.91;2
SHP027274;O032223;P00810;1;Lyon;2024-02-21;2024-02-23;DHL;10.11;2
SHP027275;O032224;P00462;2;Marseille;2024-12-28;2024-12-30;DHL;12.45;2
SHP027276;O032225;P00536;1;Lyon;2024-12-14;2024-12-18;UPS;9.43;4
SHP027277;O032226;P00471;2;Lyon;2024-12-28;2024-12-30;DHL;12.53;2
SHP027278;O032227;P00046;2;Paris;2024-04-08;2024-04-13;UPS;11.84;5
SHP027279;O032228;P00343;12;Marseille;2024-11-18;2024-11-22;FedEx;21.21;4
SHP027280;O032229;P00398;1;Marseille;2025-01-02;2025-01-04;DHL;10.64;2
SHP027281;O032230;P00143;8;Paris;2024-01-07;2024-01-13;UPS;14.44;6
SHP027282;O032231;P00809;2;Lyon;2024-11-14;2024-11-16;DHL;13.16;2
SHP027283;O032232;P00764;8;Paris;2024-04-09;2024-04-12;FedEx;20.11;3
SHP027284;O032234;P00780;3;Lyon;2024-11-30;2024-12-02;DHL;14.11;2
SHP027285;O032235;P00250;1;Paris;2024-01-22;2024-01-26;FedEx;12.39;4
SHP027286;O032236;P00979;15;Lyon;2024-10-03;2024-10-06;FedEx;21.46;3
SHP027287;O032237;P00732;1;Marseille;2024-03-23;2024-03-25;DHL;10.66;2
SHP027288;O032238;P00357;3;Lyon;2024-08-10;2024-08-13;FedEx;17.98;3
SHP027289;O032239;P00445;10;Marseille;2024-02-16;2024-02-19;FedEx;20.78;3
SHP027290;O032240;P00792;1;Marseille;2024-07-31;2024-08-02;DHL;10.64;2
SHP027291;O032241;P00912;3;Marseille;2024-02-03;2024-02-05;DHL;14.43;2
SHP027292;O032242;P00040;10;Marseille;2025-01-02;2025-01-05;FedEx;20.24;3
SHP027293;O032243;P00253;20;Paris;2024-03-27;2024-03-31;UPS;15.9;4
SHP027294;O032244;P00636;8;Paris;2024-12-24;2024-12-26;DHL;15.79;2
SHP027295;O032246;P00261;2;Marseille;2024-11-17;2024-11-19;DHL;12.23;2
SHP027296;O032247;P00066;5;Marseille;2025-01-03;2025-01-07;UPS;13.9;4
SHP027297;O032248;P00025;5;Marseille;2024-01-24;2024-01-28;FedEx;19.06;4
SHP027298;O032249;P00933;5;Lyon;2024-02-13;2024-02-18;UPS;13.9;5
SHP027299;O032250;P00233;10;Lyon;2024-10-19;2024-10-22;FedEx;20.54;3
SHP027300;O032252;P00630;1;Marseille;2024-11-12;2024-11-18;Chronopost;6.7;6
SHP027301;O032253;P00377;1;Lyon;2024-01-12;2024-01-16;UPS;9.76;4
SHP027302;O032255;P00413;5;Marseille;2024-03-08;2024-03-12;UPS;13.48;4
SHP027303;O032256;P00463;15;Paris;2024-01-13;2024-01-17;FedEx;21.54;4
SHP027304;O032258;P00536;3;Marseille;2024-11-27;2024-12-01;FedEx;16.66;4
SHP027305;O032259;P00654;15;Paris;2024-09-27;2024-09-29;DHL;17.68;2
SHP027306;O032260;P00813;12;Paris;2024-11-29;2024-12-01;DHL;17.5;2
SHP027307;O032261;P00903;12;Marseille;2024-10-26;2024-10-28;DHL;17.22;2
SHP027308;O032262;P00693;12;Paris;2024-12-24;2024-12-28;FedEx;21.1;4
SHP027309;O032263;P00226;12;Marseille;2024-10-17;2024-10-23;Chronopost;13.19;6
SHP027310;O032264;P00387;8;Marseille;2024-11-18;2024-11-23;UPS;14.74;5
SHP027311;O032265;P00613;5;Paris;2024-12-07;2024-12-11;FedEx;18.95;4
SHP027312;O032266;P00093;1;Lyon;2024-03-06;2024-03-12;UPS;9.17;6
SHP027313;O032267;P00478;1;Marseille;2025-01-01;2025-01-05;FedEx;13.32;4
SHP027314;O032268;P00296;1;Marseille;2024-04-10;2024-04-17;Chronopost;7.07;7
SHP027315;O032270;P00839;1;Marseille;2024-10-09;2024-10-12;FedEx;12.24;3
SHP027316;O032271;P00881;1;Lyon;2025-01-04;2025-01-08;FedEx;13.17;4
SHP027317;O032272;P00603;12;Lyon;2024-07-20;2024-07-22;DHL;17.36;2
SHP027318;O032274;P00105;5;Lyon;2024-11-09;2024-11-12;FedEx;18.64;3
SHP027319;O032275;P00653;2;Paris;2024-01-18;2024-01-20;DHL;12.5;2
SHP027320;O032276;P00502;8;Marseille;2024-01-27;2024-02-03;Chronopost;12.35;7
SHP027321;O032277;P00986;3;Paris;2024-01-04;2024-01-07;FedEx;16.88;3
SHP027322;O032279;P00550;1;Lyon;2024-09-15;2024-09-21;UPS;9.99;6
SHP027323;O032280;P00610;10;Marseille;2024-03-26;2024-03-29;FedEx;20.85;3
SHP027324;O032281;P00254;2;Paris;2024-09-09;2024-09-14;UPS;11.37;5
SHP027325;O032283;P00158;5;Marseille;2024-11-23;2024-11-26;FedEx;18.99;3
SHP027326;O032284;P00404;2;Lyon;2024-12-05;2024-12-08;FedEx;14.91;3
SHP027327;O032285;P00897;3;Lyon;2024-11-04;2024-11-07;FedEx;17.0;3
SHP027328;O032286;P00250;8;Lyon;2024-10-09;2024-10-12;FedEx;20.16;3
SHP027329;O032287;P00558;1;Lyon;2024-01-18;2024-01-22;UPS;10.1;4
SHP027330;O032288;P00876;15;Marseille;2024-10-08;2024-10-10;DHL;17.82;2
SHP027331;O032289;P00106;1;Lyon;2024-12-04;2024-12-07;FedEx;12.7;3
SHP027332;O032290;P00733;3;Lyon;2024-11-24;2024-11-28;UPS;12.74;4
SHP027333;O032291;P00756;12;Paris;2024-12-30;2025-01-02;FedEx;21.16;3
SHP027334;O032292;P00233;15;Marseille;2024-04-10;2024-04-13;FedEx;21.46;3
SHP027335;O032293;P00296;1;Paris;2024-12-12;2024-12-14;DHL;11.86;2
SHP027336;O032294;P00535;1;Marseille;2024-01-10;2024-01-16;Chronopost;7.15;6
SHP027337;O032295;P00080;8;Marseille;2024-08-27;2024-08-31;UPS;14.07;4
SHP027338;O032296;P00135;1;Paris;2024-09-22;2024-09-25;FedEx;12.42;3
SHP027339;O032297;P00013;3;Lyon;2024-05-18;2024-05-25;Chronopost;9.88;7
SHP027340;O032298;P00418;8;Lyon;2024-12-31;2025-01-02;DHL;16.37;2
SHP027341;O032299;P00149;3;Marseille;2024-11-20;2024-11-26;Chronopost;10.48;6
SHP027342;O032301;P00017;1;Marseille;2024-11-08;2024-11-15;Chronopost;7.5;7
SHP027343;O032302;P00149;3;Paris;2024-08-24;2024-08-28;FedEx;16.87;4
SHP027344;O032303;P00968;12;Lyon;2024-10-18;2024-10-20;DHL;17.37;2
SHP027345;O032304;P00039;5;Lyon;2024-12-18;2024-12-25;Chronopost;10.94;7
SHP027346;O032305;P00691;8;Marseille;2024-12-20;2024-12-22;DHL;15.77;2
SHP027347;O032307;P00668;2;Lyon;2024-10-01;2024-10-03;DHL;12.69;2
SHP027348;O032308;P00514;1;Lyon;2024-12-16;2024-12-22;UPS;10.32;6
SHP027349;O032309;P00188;2;Lyon;2024-03-03;2024-03-07;FedEx;14.56;4
SHP027350;O032310;P00826;3;Paris;2024-07-05;2024-07-11;UPS;12.73;6
SHP027351;O032311;P00780;2;Paris;2024-12-03;2024-12-07;FedEx;14.8;4
SHP027352;O032312;P00558;3;Marseille;2024-04-03;2024-04-09;Chronopost;10.34;6
SHP027353;O032313;P00315;5;Lyon;2024-12-10;2024-12-13;FedEx;19.08;3
SHP027354;O032315;P00343;8;Marseille;2024-12-15;2024-12-19;FedEx;19.34;4
SHP027355;O032316;P00452;1;Lyon;2024-04-05;2024-04-09;FedEx;13.65;4
SHP027356;O032317;P00208;8;Paris;2024-02-04;2024-02-10;UPS;14.25;6
SHP027357;O032319;P00063;5;Paris;2024-10-31;2024-11-04;FedEx;18.73;4
SHP027358;O032320;P00499;1;Lyon;2024-12-05;2024-12-08;FedEx;12.12;3
SHP027359;O032321;P00150;1;Marseille;2024-03-18;2024-03-22;UPS;9.41;4
SHP027360;O032322;P00463;5;Lyon;2024-09-15;2024-09-18;FedEx;18.46;3
SHP027361;O032323;P00963;2;Paris;2024-05-28;2024-05-30;DHL;13.07;2
SHP027362;O032325;P00220;1;Paris;2025-01-03;2025-01-07;FedEx;13.46;4
SHP027363;O032327;P00121;1;Lyon;2024-12-07;2024-12-09;DHL;10.36;2
SHP027364;O032328;P00971;1;Lyon;2024-12-25;2024-12-27;DHL;11.28;2
SHP027365;O032329;P00393;15;Marseille;2024-04-14;2024-04-17;FedEx;21.58;3
SHP027366;O032330;P00140;8;Paris;2024-03-24;2024-03-28;UPS;14.09;4
SHP027367;O032331;P00039;3;Lyon;2024-01-25;2024-01-29;UPS;12.69;4
SHP027368;O032332;P00490;15;Marseille;2024-12-14;2024-12-16;DHL;17.53;2
SHP027369;O032333;P00990;5;Lyon;2024-12-17;2024-12-20;FedEx;18.19;3
SHP027370;O032334;P00824;8;Lyon;2024-10-19;2024-10-24;UPS;14.08;5
SHP027371;O032335;P00506;2;Lyon;2024-12-23;2024-12-27;FedEx;14.83;4
SHP027372;O032336;P00601;3;Marseille;2024-11-12;2024-11-17;UPS;13.12;5
SHP027373;O032338;P00047;1;Lyon;2024-01-21;2024-01-28;Chronopost;7.15;7
SHP027374;O032339;P00252;2;Lyon;2024-09-03;2024-09-05;DHL;13.24;2
SHP027375;O032340;P00136;1;Lyon;2024-03-11;2024-03-14;FedEx;12.33;3
SHP027376;O032341;P00886;1;Lyon;2024-03-19;2024-03-21;DHL;11.73;2
SHP027377;O032342;P00536;1;Paris;2024-02-27;2024-02-29;DHL;10.6;2
SHP027378;O032343;P00222;2;Marseille;2024-11-18;2024-11-20;DHL;13.1;2
SHP027379;O032344;P00184;10;Lyon;2025-01-03;2025-01-06;FedEx;20.43;3
SHP027380;O032345;P00541;2;Lyon;2024-10-26;2024-10-28;DHL;13.02;2
SHP027381;O032346;P00846;10;Lyon;2024-12-29;2024-12-31;DHL;16.65;2
SHP027382;O032347;P00017;5;Lyon;2024-02-18;2024-02-21;FedEx;18.56;3
SHP027383;O032348;P00386;3;Lyon;2024-11-23;2024-11-27;UPS;12.57;4
SHP027384;O032349;P00478;1;Marseille;2024-11-28;2024-12-01;FedEx;14.37;3
SHP027385;O032350;P00517;12;Paris;2024-12-17;2024-12-19;DHL;17.38;2
SHP027386;O032351;P00102;1;Lyon;2024-01-31;2024-02-03;FedEx;12.54;3
SHP027387;O032352;P00465;5;Paris;2024-03-12;2024-03-18;UPS;13.82;6
SHP027388;O032354;P00631;5;Marseille;2024-09-18;2024-09-21;FedEx;18.21;3
SHP027389;O032355;P00912;2;Paris;2024-10-26;2024-11-01;UPS;12.09;6
SHP027390;O032356;P00810;1;Lyon;2024-12-15;2024-12-17;DHL;11.92;2
SHP027391;O032357;P00002;2;Lyon;2024-05-13;2024-05-15;DHL;13.45;2
SHP027392;O032358;P00089;10;Marseille;2024-08-17;2024-08-21;FedEx;20.73;4
SHP027393;O032359;P00506;10;Marseille;2024-11-02;2024-11-05;FedEx;20.37;3
SHP027394;O032360;P00336;15;Lyon;2024-01-11;2024-01-14;FedEx;21.41;3
SHP027395;O032361;P00296;2;Marseille;2024-11-17;2024-11-20;FedEx;15.08;3
SHP027396;O032362;P00943;2;Lyon;2024-10-15;2024-10-17;DHL;13.1;2
SHP027397;O032363;P00688;1;Paris;2024-12-05;2024-12-11;UPS;9.13;6
SHP027398;O032364;P00714;15;Paris;2024-12-11;2024-12-14;FedEx;21.43;3
SHP027399;O032367;P00984;2;Marseille;2024-05-21;2024-05-23;DHL;12.64;2
SHP027400;O032368;P00520;2;Lyon;2024-11-14;2024-11-16;DHL;13.23;2
SHP027401;O032369;P00400;12;Lyon;2024-10-09;2024-10-13;FedEx;21.08;4
SHP027402;O032370;P00250;3;Paris;2024-08-20;2024-08-23;FedEx;17.27;3
SHP027403;O032371;P00613;3;Lyon;2024-02-14;2024-02-16;DHL;14.53;2
SHP027404;O032372;P00700;1;Lyon;2025-01-03;2025-01-07;FedEx;13.76;4
SHP027405;O032373;P00234;3;Marseille;2024-09-25;2024-10-01;UPS;12.49;6
SHP027406;O032374;P00449;12;Lyon;2024-10-30;2024-11-01;DHL;17.35;2
SHP027407;O032375;P00859;3;Paris;2024-09-18;2024-09-22;FedEx;17.59;4
SHP027408;O032376;P00873;2;Marseille;2024-09-30;2024-10-04;UPS;10.79;4
SHP027409;O032379;P00387;1;Paris;2024-12-12;2024-12-18;UPS;9.22;6
SHP027410;O032380;P00436;2;Lyon;2024-10-17;2024-10-21;FedEx;15.36;4
SHP027411;O032381;P00931;3;Paris;2024-12-23;2024-12-29;UPS;13.01;6
SHP027412;O032383;P00055;1;Lyon;2024-10-28;2024-10-31;FedEx;12.43;3
SHP027413;O032384;P00307;5;Lyon;2024-06-25;2024-06-29;FedEx;18.1;4
SHP027414;O032385;P00792;3;Paris;2024-12-09;2024-12-15;Chronopost;10.19;6
SHP027415;O032386;P00810;8;Paris;2024-12-31;2025-01-02;DHL;16.27;2
SHP027416;O032387;P00893;1;Lyon;2024-12-28;2025-01-01;FedEx;12.29;4
SHP027417;O032388;P00488;8;Paris;2024-12-29;2025-01-04;UPS;14.47;6
SHP027418;O032389;P00449;3;Marseille;2024-10-17;2024-10-21;FedEx;17.21;4
SHP027419;O032390;P00690;2;Paris;2024-12-27;2024-12-30;FedEx;15.71;3
SHP027420;O032391;P00341;15;Lyon;2024-12-24;2024-12-27;FedEx;21.65;3
SHP027421;O032392;P00767;1;Marseille;2024-01-18;2024-01-20;DHL;11.28;2
SHP027422;O032393;P00231;3;Lyon;2024-02-22;2024-02-27;UPS;12.79;5
SHP027423;O032394;P00616;2;Paris;2024-03-15;2024-03-17;DHL;12.57;2
SHP027424;O032395;P00080;3;Marseille;2024-11-16;2024-11-19;FedEx;17.27;3
SHP027425;O032396;P00506;3;Paris;2025-01-01;2025-01-05;FedEx;17.52;4
SHP027426;O032398;P00253;1;Paris;2025-01-04;2025-01-08;FedEx;12.89;4
SHP027427;O032399;P00938;5;Lyon;2024-12-17;2024-12-22;UPS;13.63;5
SHP027428;O032401;P00802;5;Paris;2024-04-07;2024-04-09;DHL;15.08;2
SHP027429;O032402;P00905;8;Paris;2024-12-28;2024-12-30;DHL;16.16;2
SHP027430;O032403;P00011;1;Marseille;2024-09-15;2024-09-21;UPS;9.63;6
SHP027431;O032404;P00612;2;Paris;2024-09-25;2024-09-27;DHL;12.38;2
SHP027432;O032405;P00971;5;Marseille;2024-12-17;2024-12-20;FedEx;18.5;3
SHP027433;O032406;P00158;1;Marseille;2024-06-02;2024-06-06;UPS;9.96;4
SHP027434;O032407;P00463;5;Paris;2024-04-13;2024-04-17;FedEx;18.78;4
SHP027435;O032409;P00810;1;Lyon;2024-01-08;2024-01-12;FedEx;12.59;4
SHP027436;O032411;P00164;2;Lyon;2024-07-30;2024-08-03;FedEx;15.35;4
SHP027437;O032412;P00671;10;Marseille;2025-01-03;2025-01-09;UPS;14.93;6
SHP027438;O032413;P00205;8;Lyon;2024-12-07;2024-12-13;UPS;14.42;6
SHP027439;O032414;P00136;5;Marseille;2024-12-09;2024-12-15;Chronopost;11.16;6
SHP027440;O032415;P00520;10;Paris;2024-12-17;2024-12-19;DHL;16.96;2
SHP027441;O032416;P00865;5;Paris;2024-11-11;2024-11-14;FedEx;19.09;3
SHP027442;O032417;P00968;3;Paris;2024-09-24;2024-09-26;DHL;14.16;2
SHP027443;O032418;P00143;15;Paris;2024-11-30;2024-12-04;UPS;15.86;4
SHP027444;O032419;P00925;5;Lyon;2024-04-07;2024-04-10;FedEx;18.95;3
SHP027445;O032420;P00518;5;Marseille;2024-03-28;2024-03-31;FedEx;18.01;3
SHP027446;O032421;P00436;2;Lyon;2024-03-05;2024-03-08;FedEx;16.09;3
SHP027447;O032422;P00478;12;Marseille;2024-11-21;2024-11-24;FedEx;21.02;3
SHP027448;O032423;P00009;2;Lyon;2024-12-26;2025-01-01;UPS;11.07;6
SHP027449;O032424;P00510;1;Paris;2024-01-26;2024-01-29;FedEx;12.09;3
SHP027450;O032425;P00017;1;Paris;2024-12-08;2024-12-10;DHL;11.57;2
SHP027451;O032426;P00751;1;Lyon;2024-07-30;2024-08-03;FedEx;13.1;4
SHP027452;O032427;P00184;2;Lyon;2024-12-02;2024-12-07;UPS;11.23;5
SHP027453;O032428;P00319;10;Paris;2025-01-03;2025-01-07;FedEx;20.26;4
SHP027454;O032429;P00876;5;Paris;2024-11-15;2024-11-17;DHL;15.21;2
SHP027455;O032430;P00032;1;Paris;2024-04-20;2024-04-24;FedEx;13.69;4
SHP027456;O032431;P00404;8;Paris;2024-11-22;2024-11-25;FedEx;19.89;3
SHP027457;O032432;P00417;3;Marseille;2024-11-26;2024-11-28;DHL;14.03;2
SHP027458;O032433;P00451;3;Lyon;2024-12-07;2024-12-11;FedEx;17.13;4
SHP027459;O032434;P00024;2;Paris;2024-10-07;2024-10-09;DHL;12.9;2
SHP027460;O032436;P00096;10;Lyon;2024-08-16;2024-08-20;FedEx;20.65;4
SHP027461;O032437;P00457;2;Marseille;2024-01-20;2024-01-24;FedEx;15.18;4
SHP027462;O032438;P00136;1;Paris;2024-08-14;2024-08-18;FedEx;12.94;4
SHP027463;O032439;P00083;2;Lyon;2024-11-18;2024-11-20;DHL;12.42;2
SHP027464;O032440;P00362;5;Paris;2024-02-19;2024-02-22;FedEx;19.15;3
SHP027465;O032441;P00445;5;Lyon;2024-08-29;2024-09-02;FedEx;18.58;4
SHP027466;O032442;P00541;1;Lyon;2024-10-05;2024-10-10;UPS;10.32;5
SHP027467;O032443;P00009;1;Lyon;2024-12-15;2024-12-20;UPS;9.78;5
SHP027468;O032444;P00810;5;Paris;2025-01-04;2025-01-10;Chronopost;11.29;6
SHP027469;O032445;P00811;5;Lyon;2024-05-15;2024-05-17;DHL;15.41;2
SHP027470;O032446;P00214;2;Marseille;2024-01-17;2024-01-21;FedEx;15.66;4
SHP027471;O032447;P00466;10;Marseille;2024-11-22;2024-11-26;FedEx;20.43;4
SHP027472;O032448;P00555;15;Marseille;2024-05-01;2024-05-06;UPS;15.85;5
SHP027473;O032449;P00035;1;Lyon;2024-03-28;2024-03-30;DHL;11.65;2
SHP027474;O032450;P00873;3;Lyon;2024-11-10;2024-11-12;DHL;14.62;2
SHP027475;O032451;P00521;1;Lyon;2024-02-24;2024-02-27;FedEx;12.05;3
SHP027476;O032452;P00355;5;Lyon;2024-09-04;2024-09-08;FedEx;19.13;4
SHP027477;O032453;P00090;2;Paris;2024-04-06;2024-04-10;FedEx;16.14;4
SHP027478;O032454;P00755;1;Lyon;2024-11-28;2024-12-04;Chronopost;7.55;6
SHP027479;O032456;P00133;8;Lyon;2024-11-13;2024-11-15;DHL;16.02;2
SHP027480;O032457;P00532;8;Marseille;2024-06-10;2024-06-17;Chronopost;12.49;7
SHP027481;O032459;P00024;1;Lyon;2024-01-25;2024-01-27;DHL;10.89;2
SHP027482;O032460;P00738;1;Lyon;2024-11-27;2024-11-30;FedEx;12.41;3
SHP027483;O032462;P00820;2;Paris;2024-10-31;2024-11-02;DHL;12.67;2
SHP027484;O032463;P00565;5;Paris;2024-12-10;2024-12-12;DHL;15.01;2
SHP027485;O032464;P00831;8;Marseille;2024-10-24;2024-10-26;DHL;16.35;2
SHP027486;O032465;P00732;3;Lyon;2024-11-03;2024-11-06;FedEx;17.46;3
SHP027487;O032466;P00503;3;Paris;2024-03-21;2024-03-26;UPS;13.07;5
SHP027488;O032467;P00130;8;Paris;2024-11-19;2024-11-21;DHL;16.4;2
SHP027489;O032468;P00490;3;Marseille;2024-01-12;2024-01-14;DHL;14.23;2
SHP027490;O032469;P00198;5;Lyon;2024-10-30;2024-11-03;UPS;13.28;4
SHP027491;O032470;P00206;3;Marseille;2024-11-29;2024-12-01;DHL;14.13;2
SHP027492;O032471;P00843;10;Lyon;2024-12-14;2024-12-16;DHL;17.04;2
SHP027493;O032472;P00763;1;Lyon;2024-12-23;2024-12-29;UPS;10.65;6
SHP027494;O032473;P00549;2;Paris;2024-08-22;2024-08-24;DHL;12.11;2
SHP027495;O032474;P00604;1;Marseille;2024-11-11;2024-11-15;FedEx;13.28;4
SHP027496;O032475;P00467;8;Paris;2024-12-26;2024-12-29;FedEx;20.19;3
SHP027497;O032476;P00948;2;Marseille;2024-11-05;2024-11-08;FedEx;16.12;3
SHP027498;O032479;P00039;2;Paris;2024-08-08;2024-08-12;FedEx;15.48;4
SHP027499;O032480;P00047;20;Lyon;2024-12-11;2024-12-17;Chronopost;13.85;6
SHP027500;O032481;P00055;12;Marseille;2024-12-19;2024-12-25;Chronopost;13.41;6
SHP027501;O032482;P00091;15;Lyon;2024-12-31;2025-01-02;DHL;17.78;2
SHP027502;O032483;P00362;1;Lyon;2024-09-10;2024-09-12;DHL;11.14;2
SHP027503;O032485;P00370;12;Lyon;2024-12-15;2024-12-18;FedEx;20.91;3
SHP027504;O032487;P00733;2;Lyon;2024-12-12;2024-12-15;FedEx;15.29;3
SHP027505;O032488;P00070;1;Lyon;2024-09-09;2024-09-12;FedEx;12.13;3
SHP027506;O032489;P00253;2;Marseille;2024-02-19;2024-02-22;FedEx;15.91;3
SHP027507;O032491;P00642;3;Lyon;2024-03-14;2024-03-19;UPS;12.56;5
SHP027508;O032493;P00968;1;Marseille;2024-08-04;2024-08-07;FedEx;13.08;3
SHP027509;O032495;P00478;3;Lyon;2024-10-24;2024-10-28;FedEx;17.38;4
SHP027510;O032496;P00588;8;Lyon;2024-04-18;2024-04-22;FedEx;20.19;4
SHP027511;O032497;P00341;2;Marseille;2024-12-16;2024-12-20;FedEx;15.78;4
SHP027512;O032499;P00536;2;Lyon;2024-09-17;2024-09-21;FedEx;15.53;4
SHP027513;O032500;P00765;2;Marseille;2024-11-12;2024-11-16;FedEx;15.39;4
SHP027514;O032501;P00729;12;Lyon;2024-03-26;2024-03-30;FedEx;21.23;4
SHP027515;O032502;P00780;1;Paris;2024-04-24;2024-04-26;DHL;10.39;2
SHP027516;O032503;P00069;2;Marseille;2024-11-21;2024-11-26;UPS;12.12;5
SHP027517;O032504;P00014;2;Paris;2024-08-15;2024-08-21;UPS;10.85;6
SHP027518;O032505;P00559;12;Lyon;2024-12-15;2024-12-20;UPS;15.26;5
SHP027519;O032506;P00610;1;Marseille;2024-02-26;2024-03-04;Chronopost;6.77;7
SHP027520;O032507;P00979;2;Marseille;2024-12-30;2025-01-02;FedEx;16.11;3
SHP027521;O032508;P00541;2;Paris;2025-01-02;2025-01-07;UPS;11.85;5
SHP027522;O032510;P00381;10;Paris;2024-12-05;2024-12-08;FedEx;20.88;3
SHP027523;O032511;P00610;1;Marseille;2024-12-02;2024-12-04;DHL;11.72;2
SHP027524;O032512;P00931;5;Lyon;2024-04-18;2024-04-22;FedEx;18.45;4
SHP027525;O032513;P00809;1;Paris;2024-08-17;2024-08-21;FedEx;13.34;4
SHP027526;O032514;P00488;15;Marseille;2024-01-04;2024-01-06;DHL;17.63;2
SHP027527;O032515;P00893;3;Paris;2024-11-08;2024-11-11;FedEx;17.93;3
SHP027528;O032516;P00343;5;Paris;2025-01-03;2025-01-07;FedEx;18.26;4
SHP027529;O032517;P00876;2;Lyon;2024-10-29;2024-11-01;FedEx;16.34;3
SHP027530;O032518;P00924;2;Paris;2024-02-06;2024-02-09;FedEx;15.42;3
SHP027531;O032519;P00011;1;Marseille;2024-08-26;2024-09-01;UPS;10.49;6
SHP027532;O032520;P00355;5;Paris;2024-10-25;2024-10-28;FedEx;18.04;3
SHP027533;O032521;P00523;15;Lyon;2024-03-28;2024-04-01;FedEx;21.55;4
SHP027534;O032522;P00526;2;Paris;2024-05-17;2024-05-24;Chronopost;8.88;7
SHP027535;O032523;P00387;10;Marseille;2024-09-28;2024-10-02;FedEx;20.83;4
SHP027536;O032525;P00550;1;Lyon;2024-09-17;2024-09-20;FedEx;13.49;3
SHP027537;O032527;P00473;12;Paris;2024-03-24;2024-03-26;DHL;17.49;2
SHP027538;O032528;P00091;2;Marseille;2024-01-07;2024-01-11;FedEx;15.5;4
SHP027539;O032529;P00175;2;Paris;2024-12-26;2024-12-29;FedEx;15.8;3
SHP027540;O032530;P00240;3;Marseille;2024-05-11;2024-05-13;DHL;13.7;2
SHP027541;O032531;P00653;5;Marseille;2024-11-02;2024-11-09;Chronopost;11.75;7
SHP027542;O032532;P00729;5;Paris;2024-10-17;2024-10-20;FedEx;19.2;3
SHP027543;O032533;P00952;3;Paris;2024-09-20;2024-09-22;DHL;13.84;2
SHP027544;O032535;P00466;3;Paris;2024-08-17;2024-08-21;UPS;12.66;4
SHP027545;O032536;P00733;1;Lyon;2024-09-14;2024-09-18;FedEx;12.3;4
SHP027546;O032537;P00839;2;Marseille;2024-05-17;2024-05-20;FedEx;15.04;3
SHP027547;O032538;P00968;2;Lyon;2024-08-11;2024-08-14;FedEx;15.46;3
SHP027548;O032539;P00175;3;Lyon;2024-11-07;2024-11-09;DHL;14.47;2
SHP027549;O032540;P00093;3;Lyon;2024-12-21;2024-12-24;FedEx;17.58;3
SHP027550;O032541;P00532;5;Paris;2024-04-28;2024-05-04;UPS;13.97;6
SHP027551;O032542;P00118;5;Paris;2024-12-12;2024-12-15;FedEx;19.17;3
SHP027552;O032543;P00136;1;Marseille;2024-08-22;2024-08-24;DHL;11.88;2
SHP027553;O032544;P00831;8;Marseille;2024-03-29;2024-04-03;UPS;14.39;5
SHP027554;O032546;P00470;1;Lyon;2024-11-25;2024-11-28;FedEx;12.2;3
SHP027555;O032547;P00617;5;Paris;2024-04-07;2024-04-11;FedEx;19.16;4
SHP027556;O032548;P00478;1;Marseille;2024-02-20;2024-02-22;DHL;10.82;2
SHP027557;O032549;P00490;8;Marseille;2024-06-19;2024-06-22;FedEx;19.3;3
SHP027558;O032550;P00658;3;Marseille;2024-10-21;2024-10-24;FedEx;17.27;3
SHP027559;O032552;P00118;2;Lyon;2024-12-21;2024-12-25;UPS;12.06;4
SHP027560;O032553;P00923;5;Paris;2024-12-03;2024-12-05;DHL;15.53;2
SHP027561;O032554;P00851;1;Marseille;2024-11-02;2024-11-05;FedEx;12.36;3
SHP027562;O032555;P00551;1;Lyon;2024-03-01;2024-03-05;UPS;10.56;4
