id_achat;date_achat;id_produit;quantité;id_fournisseur;prix_unitaire;délai_livraison_jours
PO005754;23/01/2024;P00316;50;S008;230.62;2
PO005755;18/01/2024;P00124;100;S002;87.59;13
PO005756;04/11/2024;P00812;10;S008;246.79;9
PO005757;31/07/2024;P00185;300;S046;207.05;2
PO005758;23/05/2024;P00944;25;S046;281.47;13
PO005759;14/10/2024;P00322;25;S008;109.29;11
PO005760;10/06/2024;P00119;200;S043;175.71;4
PO005761;28/12/2024;P00872;10;S011;82.21;7
PO005762;24/12/2024;P00992;500;S008;25.88;8
PO005763;11/02/2024;P00693;10;S008;188.15;9
PO005764;13/05/2024;P00977;25;S029;73.07;9
PO005765;12/03/2024;P00120;25;S048;292.16;2
PO005766;05/05/2024;P00653;50;S008;209.96;2
PO005767;11/05/2024;P00950;75;S010;250.37;7
PO005768;09/10/2024;P00700;25;S008;273.21;6
PO005769;17/03/2024;P00096;10;S028;213.13;4
PO005770;28/04/2024;P00066;10;S028;192.98;8
PO005771;07/04/2024;P00632;50;S028;131.18;6
PO005772;23/03/2024;P00747;300;S014;37.17;10
PO005773;25/07/2024;P00406;50;S046;207.4;5
PO005774;28/03/2024;P00559;150;S012;67.76;6
PO005775;18/05/2024;P00732;25;S012;77.76;13
PO005776;10/08/2024;P00851;10;S029;154.49;10
PO005777;09/11/2024;P00871;75;S008;281.69;4
PO005778;13/10/2024;P00601;150;S010;249.47;13
PO005779;24/06/2024;P00503;200;S028;89.83;11
PO005780;27/08/2024;P00493;75;S002;198.06;5
PO005781;12/03/2024;P00337;50;S002;56.02;12
PO005782;14/07/2024;P00977;25;S028;19.07;4
PO005783;01/03/2024;P00310;100;S009;194.57;13
PO005784;27/06/2024;P00950;50;S002;206.63;5
PO005785;19/08/2024;P00158;150;S008;30.39;5
PO005786;29/06/2024;P00724;100;S028;263.69;3
PO005787;12/02/2024;P00391;200;S046;211.33;4
PO005788;09/08/2024;P00186;75;S008;32.46;6
PO005789;29/03/2024;P00352;150;S029;275.97;14
PO005790;06/09/2024;P00080;50;S029;92.22;14
PO005791;08/12/2024;P00303;75;S005;225.13;4
PO005792;12/01/2024;P00332;10;S008;164.37;10
PO005793;02/01/2024;P00398;100;S029;171.47;5
PO005794;23/07/2024;P00705;75;S029;238.41;11
PO005795;08/11/2024;P00450;150;S028;264.45;12
PO005796;03/06/2024;P00439;100;S028;52.78;2
PO005797;25/02/2024;P00734;100;S012;221.74;8
PO005798;16/04/2024;P00121;10;S028;228.21;13
PO005799;20/04/2024;P00307;200;S046;55.36;14
PO005800;16/06/2024;P00109;10;S008;97.97;13
PO005801;15/05/2024;P00585;150;S028;107.42;3
PO005802;06/06/2024;P00551;75;S028;254.57;8
PO005803;19/05/2024;P00889;150;S012;146.5;9
PO005804;09/03/2024;P00743;75;S028;275.29;14
PO005805;17/03/2024;P00708;100;S028;283.01;4
PO005806;16/01/2024;P00994;50;S029;69.82;3
PO005807;05/07/2024;P00590;100;S046;164.97;12
PO005808;11/04/2024;P00718;50;S012;68.81;11
PO005809;10/02/2024;P00419;100;S029;104.16;5
PO005810;13/04/2024;P00941;25;S029;77.26;8
PO005811;30/08/2024;P00666;100;S008;120.01;11
PO005812;11/07/2024;P00647;50;S008;178.17;2
PO005813;31/12/2024;P00327;50;S028;211.17;5
PO005814;28/06/2024;P00697;150;S029;97.58;13
PO005815;24/11/2024;P00662;150;S008;237.18;11
PO005816;02/10/2024;P00337;100;S028;81.19;12
PO005817;16/01/2024;P00258;300;S028;218.36;11
PO005818;25/09/2024;P00528;25;S028;139.62;14
PO005819;20/12/2024;P00002;50;S002;297.94;8
PO005820;05/04/2024;P00901;50;S025;220.44;6
PO005821;20/04/2024;P00447;50;S029;25.61;14
PO005822;11/11/2024;P00039;50;S048;263.62;4
PO005823;12/01/2024;P00052;100;S019;78.4;3
PO005824;04/06/2024;P00965;50;S028;99.57;2
PO005825;03/12/2024;P00200;50;S020;257.41;5
PO005826;23/07/2024;P00245;75;S028;94.04;10
PO005827;21/03/2024;P00197;25;S029;70.22;5
PO005828;06/02/2024;P00516;50;S028;49.05;9
PO005829;05/05/2024;P00015;10;S002;23.09;5
PO005830;13/04/2024;P00743;300;S044;159.49;14
PO005831;28/05/2024;P00541;50;S028;107.81;2
PO005832;10/08/2024;P00165;200;S008;271.44;10
PO005833;28/04/2024;P00985;75;S029;110.14;10
PO005834;20/08/2024;P00113;25;S028;191.37;13
PO005835;29/12/2024;P00684;25;S028;31.52;2
PO005836;12/04/2024;P00394;100;S028;212.8;9
PO005837;10/11/2024;P00160;300;S008;164.96;2
PO005838;13/07/2024;P00587;25;S008;125.39;14
PO005839;25/06/2024;P00771;25;S010;269.85;12
PO005840;30/07/2024;P00359;50;S044;215.61;8
PO005841;21/11/2024;P00173;50;S029;177.01;3
PO005842;25/09/2024;P00597;150;S048;107.4;10
PO005843;01/08/2024;P00587;75;S007;241.52;7
PO005844;08/05/2024;P00867;10;S029;193.5;8
PO005845;16/08/2024;P00712;300;S028;230.03;4
PO005846;25/04/2024;P00925;50;S008;280.06;13
PO005847;04/04/2024;P00094;100;S028;259.42;10
PO005848;17/10/2024;P00389;100;S048;219.02;3
PO005849;30/04/2024;P00503;10;S007;106.74;6
PO005850;03/11/2024;P00602;10;S008;164.99;14
PO005851;20/08/2024;P00353;10;S029;152.76;8
PO005852;15/04/2024;P00032;300;S008;273.68;11
PO005853;21/04/2024;P00993;150;S049;66.05;8
PO005854;29/06/2024;P00444;25;S029;51.72;14
PO005855;31/08/2024;P00089;100;S008;93.33;7
PO005856;05/07/2024;P00905;100;S008;83.22;7
PO005857;26/06/2024;P00542;10;S028;127.72;4
PO005858;17/02/2024;P00258;50;S016;274.21;8
PO005859;02/03/2024;P00301;100;S012;76.52;8
PO005860;23/11/2024;P00932;25;S046;66.15;8
PO005861;27/08/2024;P00889;200;S049;234.34;2
PO005862;28/09/2024;P00176;100;S027;91.91;4
PO005863;27/04/2024;P00284;10;S008;247.49;14
PO005864;26/07/2024;P00311;200;S013;86.84;6
PO005865;04/07/2024;P00055;10;S028;194.43;9
PO005866;23/08/2024;P00698;200;S008;196.2;3
PO005867;07/06/2024;P00591;50;S002;133.63;7
PO005868;24/01/2024;P00982;100;S028;11.63;11
PO005869;21/02/2024;P00299;150;S012;125.56;3
PO005870;02/12/2024;P00878;50;S002;48.55;12
PO005871;20/07/2024;P00353;50;S039;250.78;10
PO005872;18/08/2024;P00626;75;S012;101.9;7
PO005873;11/11/2024;P00681;75;S002;172.15;2
PO005874;11/01/2024;P00990;50;S028;283.72;5
PO005875;24/07/2024;P00959;500;S010;249.58;3
PO005876;12/01/2024;P00354;100;S008;167.14;8
PO005877;31/08/2024;P00898;50;S008;249.55;10
PO005878;18/06/2024;P00932;100;S028;212.87;7
PO005879;31/01/2024;P00743;50;S029;53.14;10
PO005880;01/07/2024;P00262;200;S029;19.35;3
PO005881;26/04/2024;P00351;50;S008;94.91;4
PO005882;31/10/2024;P00557;25;S008;55.14;5
PO005883;21/08/2024;P00616;10;S008;82.39;8
PO005884;30/07/2024;P00358;500;S029;74.36;3
PO005885;05/03/2024;P00348;50;S045;247.04;6
PO005886;26/02/2024;P00893;25;S038;277.68;12
PO005887;10/04/2024;P00601;75;S008;26.12;2
PO005888;19/04/2024;P00925;50;S008;217.79;8
PO005889;28/01/2024;P00660;25;S010;153.99;5
PO005890;15/01/2024;P00067;100;S029;11.95;2
PO005891;27/09/2024;P00207;10;S048;134.78;2
PO005892;25/09/2024;P00265;75;S015;113.97;4
PO005893;30/04/2024;P00285;50;S008;109.57;3
PO005894;23/12/2024;P00456;75;S029;177.1;13
PO005895;13/03/2024;P00652;50;S012;138.05;13
PO005896;18/01/2024;P00193;75;S008;246.09;13
PO005897;01/12/2024;P00904;10;S008;132.16;7
PO005898;18/06/2024;P00324;50;S008;294.38;13
PO005899;09/05/2024;P00511;25;S008;171.34;5
PO005900;28/02/2024;P00935;50;S048;66.09;8
PO005901;23/11/2024;P00191;50;S029;12.31;6
PO005902;19/05/2024;P00816;100;S048;247.08;14
PO005903;03/06/2024;P00883;100;S008;194.49;3
PO005904;05/10/2024;P00874;50;S008;186.1;4
PO005905;13/02/2024;P00270;25;S028;126.05;12
PO005906;29/10/2024;P00035;75;S029;137.99;3
PO005907;30/04/2024;P00248;300;S029;219.91;4
PO005908;11/04/2024;P00057;25;S028;64.29;4
PO005909;02/04/2024;P00781;10;S045;274.77;2
PO005910;25/03/2024;P00451;50;S010;277.45;9
PO005911;10/02/2024;P00056;50;S012;23.0;2
PO005912;30/01/2024;P00395;50;S008;89.55;5
PO005913;09/02/2024;P00615;150;S048;60.19;8
PO005914;28/07/2024;P00434;75;S048;262.51;5
PO005915;20/08/2024;P00589;25;S028;96.13;11
PO005916;22/03/2024;P00365;300;S028;96.25;6
PO005917;29/06/2024;P00332;25;S025;48.79;5
PO005918;18/08/2024;P00802;25;S028;282.04;2
PO005919;30/07/2024;P00034;25;S012;38.38;12
PO005920;21/04/2024;P00379;10;S007;87.93;14
PO005921;07/10/2024;P00897;150;S008;193.2;3
PO005922;26/10/2024;P00482;50;S008;175.96;4
PO005923;03/07/2024;P00024;100;S010;107.12;7
PO005924;04/07/2024;P00370;150;S046;27.66;10
PO005925;29/04/2024;P00037;25;S005;118.32;10
PO005926;26/04/2024;P00457;75;S028;162.33;13
PO005927;03/01/2024;P00100;75;S029;182.69;8
PO005928;14/06/2024;P00931;200;S028;21.19;11
PO005929;10/05/2024;P00767;10;S008;145.51;9
PO005930;23/02/2024;P00336;50;S029;82.97;7
PO005931;17/08/2024;P00882;200;S012;291.92;6
PO005932;16/06/2024;P00749;25;S046;207.54;6
PO005933;11/10/2024;P00786;25;S008;120.38;14
PO005934;07/05/2024;P00765;75;S010;185.69;11
PO005935;25/11/2024;P00174;50;S029;113.28;13
PO005936;16/02/2024;P00484;75;S008;17.32;8
PO005937;19/06/2024;P00312;150;S029;16.24;5
PO005938;07/05/2024;P00163;75;S002;260.95;4
PO005939;23/09/2024;P00543;75;S008;285.98;9
PO005940;01/11/2024;P00748;50;S028;271.44;6
PO005941;22/07/2024;P00305;150;S008;278.7;10
PO005942;22/11/2024;P00868;100;S008;186.96;14
PO005943;21/08/2024;P00370;25;S029;200.54;6
PO005944;24/02/2024;P00214;50;S029;63.45;12
PO005945;20/12/2024;P00090;150;S028;83.0;9
PO005946;14/12/2024;P00044;50;S002;85.97;3
PO005947;18/02/2024;P00858;50;S043;142.0;6
PO005948;25/08/2024;P00087;50;S002;237.26;11
PO005949;29/07/2024;P00133;25;S002;82.78;11
PO005950;28/03/2024;P00014;50;S008;150.63;7
PO005951;10/03/2024;P00127;150;S008;88.41;12
PO005952;06/11/2024;P00539;75;S005;154.22;12
PO005953;22/12/2024;P00466;75;S008;195.53;4
PO005954;07/02/2024;P00309;25;S048;223.1;4
PO005955;04/11/2024;P00754;25;S029;65.95;12
PO005956;13/03/2024;P00609;10;S028;238.34;2
PO005957;20/10/2024;P00582;10;S028;208.32;9
PO005958;21/11/2024;P00083;75;S012;272.72;10
PO005959;08/04/2024;P00556;50;S002;85.64;7
PO005960;02/01/2024;P00181;50;S002;152.03;2
PO005961;27/11/2024;P00610;500;S040;253.98;13
PO005962;21/06/2024;P00485;50;S007;177.72;7
PO005963;17/05/2024;P00857;150;S008;184.03;10
PO005964;04/08/2024;P00564;25;S028;11.26;4
PO005965;25/01/2024;P00978;25;S028;274.28;11
PO005966;05/06/2024;P00666;75;S029;149.77;4
PO005967;20/11/2024;P00485;10;S012;247.13;8
PO005968;21/08/2024;P00396;10;S029;167.99;13
PO005969;22/03/2024;P00648;25;S029;213.84;5
PO005970;26/02/2024;P00209;25;S029;82.54;8
PO005971;13/03/2024;P00416;75;S046;98.05;10
PO005972;06/11/2024;P00220;100;S032;199.99;5
PO005973;28/09/2024;P00702;50;S010;132.47;11
PO005974;13/04/2024;P00979;25;S028;40.82;10
PO005975;10/03/2024;P00681;150;S008;129.8;3
PO005976;28/08/2024;P00012;25;S048;211.0;11
PO005977;30/01/2024;P00469;100;S002;242.58;7
PO005978;14/04/2024;P00893;300;S008;295.24;3
PO005979;05/03/2024;P00092;25;S029;279.79;9
PO005980;07/08/2024;P00057;10;S029;19.07;6
PO005981;24/10/2024;P00967;500;S031;18.79;2
PO005982;26/07/2024;P00476;50;S028;191.03;10
PO005983;27/02/2024;P00319;50;S011;247.73;10
PO005984;29/02/2024;P00011;75;S012;14.52;8
PO005985;20/08/2024;P00230;25;S046;261.2;5
PO005986;03/05/2024;P00688;500;S029;207.18;9
PO005987;05/10/2024;P00827;10;S008;172.65;4
PO005988;13/05/2024;P00056;75;S029;239.99;8
PO005989;05/02/2024;P00239;75;S010;95.72;10
PO005990;08/07/2024;P00130;75;S012;205.29;13
PO005991;16/09/2024;P00556;75;S029;39.59;13
PO005992;01/11/2024;P00655;500;S028;38.9;12
PO005993;21/04/2024;P00631;200;S028;143.99;2
PO005994;22/09/2024;P00422;50;S029;79.71;8
PO005995;16/07/2024;P00679;75;S028;185.12;9
PO005996;01/11/2024;P00230;10;S008;96.82;7
PO005997;23/03/2024;P00712;50;S048;186.61;6
PO005998;07/04/2024;P00077;25;S048;128.93;12
PO005999;23/03/2024;P00429;100;S028;188.22;4
PO006000;27/11/2024;P00874;25;S029;87.84;5
PO006001;07/11/2024;P00695;100;S029;86.1;12
PO006002;11/09/2024;P00758;50;S003;189.57;4
PO006003;11/04/2024;P00024;300;S012;273.87;5
PO006004;16/02/2024;P00785;50;S008;14.22;6
PO006005;07/08/2024;P00409;150;S010;56.95;3
PO006006;13/04/2024;P00512;100;S039;235.95;13
PO006007;18/07/2024;P00952;500;S008;227.9;10
PO006008;24/06/2024;P00838;100;S048;183.91;4
PO006009;03/07/2024;P00050;100;S028;188.61;12
PO006010;22/10/2024;P00055;50;S008;139.24;14
PO006011;14/05/2024;P00820;75;S010;181.94;12
PO006012;26/10/2024;P00907;50;S029;229.44;12
PO006013;25/07/2024;P00713;10;S012;181.73;10
PO006014;12/05/2024;P00803;100;S008;253.06;4
PO006015;10/08/2024;P00626;25;S012;258.5;10
PO006016;08/07/2024;P00206;50;S028;31.09;4
PO006017;24/09/2024;P00974;50;S008;218.68;11
PO006018;21/10/2024;P00910;25;S028;261.05;12
PO006019;15/11/2024;P00082;10;S029;81.26;2
PO006020;30/09/2024;P00682;50;S012;152.32;4
PO006021;17/08/2024;P00960;10;S008;226.73;3
PO006022;27/05/2024;P00967;75;S029;89.54;2
PO006023;29/06/2024;P00628;10;S029;153.23;8
PO006024;02/02/2024;P00366;300;S012;52.67;14
PO006025;11/04/2024;P00277;300;S028;137.49;3
PO006026;31/07/2024;P00311;50;S008;36.59;14
PO006027;27/12/2024;P00823;50;S008;237.31;4
PO006028;02/08/2024;P00311;25;S029;42.19;8
PO006029;11/02/2024;P00986;200;S002;102.62;4
PO006030;22/04/2024;P00907;75;S008;32.19;3
PO006031;03/05/2024;P00726;100;S050;208.31;4
PO006032;09/06/2024;P00206;200;S039;20.69;2
PO006033;03/07/2024;P00652;200;S028;220.43;9
PO006034;13/05/2024;P00098;150;S028;255.56;3
PO006035;27/11/2024;P00582;150;S040;57.37;9
PO006036;24/11/2024;P00115;200;S029;260.15;2
PO006037;14/06/2024;P00169;200;S043;180.18;2
PO006038;02/11/2024;P00691;50;S008;124.08;8
PO006039;13/06/2024;P00043;500;S012;40.7;13
PO006040;28/09/2024;P00757;100;S028;130.6;14
PO006041;03/12/2024;P00823;50;S008;83.2;9
PO006042;12/09/2024;P00177;50;S048;262.63;2
PO006043;05/07/2024;P00349;100;S017;157.23;5
PO006044;27/12/2024;P00444;50;S008;199.13;12
PO006045;22/01/2024;P00626;150;S028;89.56;13
PO006046;26/03/2024;P00151;25;S029;275.56;13
PO006047;13/11/2024;P00170;200;S008;113.59;2
PO006048;11/06/2024;P00181;50;S008;51.0;9
PO006049;22/01/2024;P00125;25;S028;291.59;11
PO006050;24/04/2024;P00054;200;S004;122.28;4
PO006051;19/05/2024;P00784;25;S008;241.78;9
PO006052;22/08/2024;P00495;150;S046;201.75;10
PO006053;06/06/2024;P00393;50;S029;154.34;4
PO006054;22/03/2024;P00156;300;S028;137.41;13
PO006055;09/12/2024;P00094;25;S012;141.09;6
PO006056;18/04/2024;P00998;10;S002;192.47;6
PO006057;04/09/2024;P00058;300;S002;118.68;11
PO006058;25/09/2024;P00119;25;S029;181.59;10
PO006059;14/08/2024;P00333;300;S047;69.79;14
PO006060;11/05/2024;P00777;150;S029;131.73;9
PO006061;29/06/2024;P00607;10;S008;258.49;4
PO006062;30/05/2024;P00496;50;S008;222.19;2
PO006063;17/03/2024;P00188;10;S008;166.73;11
PO006064;12/03/2024;P00593;50;S029;142.8;4
PO006065;09/05/2024;P00969;50;S002;19.42;2
PO006066;21/06/2024;P00419;75;S046;67.13;11
PO006067;05/11/2024;P00885;500;S048;292.91;6
PO006068;26/12/2024;P00576;25;S028;290.69;12
PO006069;19/06/2024;P00344;50;S046;256.07;9
PO006070;08/08/2024;P00513;75;S008;246.49;9
PO006071;22/07/2024;P00770;25;S048;66.36;3
PO006072;06/02/2024;P00620;100;S037;18.05;13
PO006073;11/11/2024;P00622;50;S048;283.32;11
PO006074;07/01/2024;P00330;300;S029;68.72;6
PO006075;10/01/2024;P00509;100;S008;294.91;10
PO006076;12/02/2024;P00947;50;S028;69.89;3
PO006077;15/07/2024;P00158;100;S012;127.48;8
PO006078;08/07/2024;P00029;150;S029;57.32;13
PO006079;14/12/2024;P00194;150;S048;104.5;2
PO006080;08/04/2024;P00403;50;S008;98.41;14
PO006081;03/05/2024;P00021;50;S046;170.8;14
PO006082;28/09/2024;P00916;75;S029;178.21;4
PO006083;11/05/2024;P00737;50;S028;193.53;9
PO006084;21/09/2024;P00379;50;S008;71.93;4
PO006085;28/12/2024;P00838;150;S046;126.92;9
PO006086;04/10/2024;P00106;10;S001;29.59;9
PO006087;01/10/2024;P00248;50;S028;22.19;6
PO006088;02/08/2024;P00787;25;S028;175.51;9
PO006089;08/01/2024;P00847;25;S012;162.41;8
PO006090;20/09/2024;P00865;50;S029;226.44;14
PO006091;01/03/2024;P00035;150;S010;109.52;12
PO006092;04/01/2024;P00600;300;S010;111.26;4
PO006093;26/05/2024;P00151;75;S008;154.81;9
PO006094;02/05/2024;P00063;50;S008;194.69;5
PO006095;16/09/2024;P00709;150;S008;282.46;13
PO006096;13/02/2024;P00833;10;S012;263.41;9
PO006097;21/02/2024;P00863;10;S029;209.4;13
PO006098;26/02/2024;P00108;50;S028;33.2;2
PO006099;09/12/2024;P00611;50;S012;247.25;6
PO006100;21/05/2024;P00141;150;S029;257.74;13
PO006101;11/04/2024;P00204;300;S028;147.95;13
PO006102;05/10/2024;P00520;75;S008;159.17;4
PO006103;29/04/2024;P00998;75;S029;24.05;14
PO006104;23/09/2024;P00043;25;S028;102.74;14
PO006105;19/11/2024;P00433;75;S008;178.9;11
PO006106;15/02/2024;P00541;300;S008;222.27;2
PO006107;13/06/2024;P00465;50;S008;116.95;4
PO006108;19/05/2024;P00334;25;S038;135.8;4
PO006109;27/06/2024;P00704;50;S029;19.44;10
PO006110;05/12/2024;P00749;75;S002;102.97;4
PO006111;13/09/2024;P00883;75;S029;76.49;9
PO006112;23/12/2024;P00386;50;S025;247.12;4
PO006113;12/04/2024;P00857;150;S002;159.17;11
PO006114;11/02/2024;P00445;75;S029;168.38;9
PO006115;18/08/2024;P00179;100;S008;13.1;11
PO006116;06/02/2024;P00500;200;S008;213.75;14
PO006117;06/06/2024;P00753;200;S029;75.26;14
PO006118;24/01/2024;P00374;25;S029;144.79;10
PO006119;11/04/2024;P00607;100;S046;150.06;8
PO006120;19/11/2024;P00828;100;S029;202.1;6
PO006121;20/12/2024;P00911;25;S012;104.0;9
PO006122;25/01/2024;P00062;150;S029;246.46;13
PO006123;03/08/2024;P00840;25;S008;184.03;7
PO006124;12/09/2024;P00704;150;S046;66.02;12
PO006125;14/12/2024;P00599;25;S029;248.36;12
PO006126;24/01/2024;P00296;100;S029;163.97;8
PO006127;21/03/2024;P00852;25;S029;130.12;10
PO006128;28/03/2024;P00124;50;S008;55.8;2
PO006129;09/04/2024;P00863;25;S047;259.57;14
PO006130;10/11/2024;P00108;50;S029;298.2;14
PO006131;05/08/2024;P00391;500;S008;84.88;6
PO006132;28/04/2024;P00343;25;S029;184.5;11
PO006133;16/05/2024;P00819;50;S033;124.71;9
PO006134;23/10/2024;P00308;100;S046;37.52;9
PO006135;19/11/2024;P00529;10;S008;262.81;3
PO006136;12/02/2024;P00508;25;S029;234.24;9
PO006137;20/01/2024;P00889;25;S028;177.87;4
PO006138;12/11/2024;P00741;100;S028;245.62;3
PO006139;29/11/2024;P00998;200;S029;202.67;11
PO006140;24/12/2024;P00700;150;S012;286.93;3
PO006141;06/04/2024;P00515;500;S008;253.92;8
PO006142;19/07/2024;P00018;75;S012;107.72;7
PO006143;08/12/2024;P00535;300;S008;79.78;11
PO006144;25/01/2024;P00815;50;S029;294.74;12
PO006145;22/12/2024;P00058;50;S022;120.52;4
PO006146;16/12/2024;P00459;50;S029;213.43;3
PO006147;19/01/2024;P00088;10;S008;11.61;10
PO006148;03/02/2024;P00362;150;S029;112.78;11
PO006149;04/03/2024;P00007;10;S008;230.33;6
PO006150;07/02/2024;P00956;100;S029;64.19;7
PO006151;10/03/2024;P00477;50;S008;251.04;13
PO006152;07/06/2024;P00649;10;S008;88.53;5
PO006153;31/12/2024;P00813;50;S026;29.52;9
PO006154;17/04/2024;P00520;50;S046;194.17;3
PO006155;05/06/2024;P00274;300;S029;263.52;13
PO006156;13/10/2024;P00505;100;S002;74.4;11
PO006157;06/10/2024;P00626;75;S029;262.87;3
PO006158;09/03/2024;P00259;25;S048;176.46;3
PO006159;17/12/2024;P00076;50;S029;155.13;10
PO006160;13/08/2024;P00595;10;S046;232.42;8
PO006161;18/01/2024;P00629;150;S008;169.78;10
PO006162;30/04/2024;P00603;25;S010;107.27;6
PO006163;18/11/2024;P00424;75;S008;138.09;13
PO006164;25/08/2024;P00211;100;S029;164.17;10
PO006165;14/07/2024;P00600;50;S029;86.05;5
PO006166;08/07/2024;P00036;100;S008;107.85;2
PO006167;04/07/2024;P00052;150;S046;194.93;14
PO006168;07/01/2024;P00054;25;S027;162.9;14
PO006169;06/11/2024;P00618;100;S029;234.73;5
PO006170;22/06/2024;P00017;100;S028;254.66;11
PO006171;11/10/2024;P00362;50;S022;110.09;11
PO006172;23/10/2024;P00225;25;S018;49.76;6
PO006173;29/01/2024;P00050;50;S046;104.26;13
PO006174;19/02/2024;P00640;300;S028;78.22;9
PO006175;18/07/2024;P00973;50;S028;254.56;11
PO006176;06/01/2024;P00973;25;S029;190.66;7
PO006177;01/06/2024;P00881;10;S028;105.6;7
PO006178;16/05/2024;P00053;25;S010;291.93;6
PO006179;09/09/2024;P00791;25;S029;217.88;13
PO006180;17/05/2024;P00855;75;S048;80.79;13
PO006181;30/08/2024;P00473;50;S008;206.18;8
PO006182;21/02/2024;P00579;150;S028;284.27;7
PO006183;29/02/2024;P00871;200;S046;191.76;12
PO006184;22/10/2024;P00563;75;S008;175.01;2
PO006185;01/04/2024;P00446;200;S008;37.18;4
PO006186;21/09/2024;P00361;75;S029;189.32;4
PO006187;03/03/2024;P00136;100;S037;283.03;14
PO006188;27/05/2024;P00768;25;S008;224.98;12
PO006189;10/02/2024;P00578;10;S028;174.44;2
PO006190;08/08/2024;P00360;25;S008;192.89;7
PO006191;21/10/2024;P00725;50;S008;104.81;2
PO006192;21/04/2024;P00882;150;S047;73.83;11
PO006193;03/06/2024;P00245;25;S008;147.83;11
PO006194;09/10/2024;P00721;25;S008;189.62;5
PO006195;06/06/2024;P00823;300;S008;13.24;11
PO006196;31/08/2024;P00961;100;S028;133.55;14
PO006197;29/07/2024;P00623;75;S008;208.43;13
PO006198;25/09/2024;P00336;10;S028;214.36;12
PO006199;05/03/2024;P00605;200;S008;83.94;8
PO006200;17/03/2024;P00073;25;S028;24.39;2
PO006201;19/10/2024;P00395;100;S029;245.97;14
PO006202;04/08/2024;P00804;100;S046;122.24;7
PO006203;13/12/2024;P00069;50;S008;296.2;12
PO006204;11/09/2024;P00007;200;S046;24.58;14
PO006205;04/10/2024;P00396;10;S012;222.73;11
PO006206;29/01/2024;P00039;150;S028;270.82;12
PO006207;24/04/2024;P00378;75;S010;91.05;12
PO006208;19/02/2024;P00124;100;S010;202.63;4
PO006209;25/01/2024;P00957;500;S029;63.76;7
PO006210;27/11/2024;P00357;75;S029;106.72;10
PO006211;12/09/2024;P00110;150;S028;265.78;6
PO006212;31/12/2024;P00473;25;S048;271.12;3
PO006213;16/03/2024;P00431;150;S010;220.45;10
PO006214;09/07/2024;P00215;150;S048;155.83;7
PO006215;24/07/2024;P00308;300;S048;254.36;10
PO006216;18/09/2024;P00961;300;S013;59.19;8
PO006217;22/12/2024;P00187;25;S028;95.07;10
PO006218;27/12/2024;P00291;75;S045;142.99;7
PO006219;28/11/2024;P00073;200;S028;199.67;3
PO006220;31/05/2024;P00995;100;S040;16.16;9
PO006221;27/11/2024;P00311;75;S002;47.16;8
PO006222;16/07/2024;P00484;25;S028;188.41;12
PO006223;13/01/2024;P00265;50;S029;119.82;3
PO006224;14/09/2024;P00081;100;S029;131.93;12
PO006225;06/12/2024;P00227;150;S008;232.4;3
PO006226;29/07/2024;P00167;50;S012;42.62;4
PO006227;09/05/2024;P00411;10;S002;233.02;7
PO006228;23/09/2024;P00525;100;S008;217.74;13
PO006229;08/01/2024;P00696;300;S008;84.48;8
PO006230;25/12/2024;P00812;75;S048;225.47;10
PO006231;22/11/2024;P00839;300;S038;55.65;2
PO006232;21/04/2024;P00255;50;S011;67.97;14
PO006233;27/06/2024;P00151;200;S028;265.9;12
PO006234;09/12/2024;P00718;150;S039;201.88;8
PO006235;24/12/2024;P00506;300;S013;216.11;2
PO006236;06/06/2024;P00187;150;S008;108.12;11
PO006237;01/09/2024;P00173;50;S040;107.96;12
PO006238;01/01/2024;P00258;200;S029;108.82;14
PO006239;25/05/2024;P00383;100;S002;278.8;12
PO006240;05/04/2024;P00388;25;S008;89.91;14
PO006241;17/06/2024;P00534;10;S008;272.52;4
PO006242;22/02/2024;P00083;50;S046;77.48;10
PO006243;28/03/2024;P00805;150;S029;175.52;13
PO006244;08/02/2024;P00937;100;S028;88.95;8
PO006245;09/02/2024;P00903;75;S008;220.01;12
PO006246;12/09/2024;P00255;10;S008;297.78;10
PO006247;21/08/2024;P00697;50;S029;185.85;12
PO006248;29/04/2024;P00947;25;S008;289.86;9
PO006249;27/08/2024;P00257;75;S008;70.55;13
PO006250;12/08/2024;P00130;500;S028;161.61;7
PO006251;22/07/2024;P00578;200;S029;84.65;8
