id_commande;date_commande;id_produit;quantité;entrepôt;statut
O024073;2024-11-09;P00532;2;Lyon;Livré
O024075;2024-01-13;P00430;1;Paris;Expédié
O024076;2024-12-29;P00759;2;Lyon;Livré
O024077;2024-01-03;P00811;10;Lyon;Livré
O024078;2024-12-03;P00671;5;Lyon;Livré
O024079;2024-01-15;P00403;8;Marseille;Livré
O024080;2024-01-09;P00470;2;Paris;Livré
O024081;2024-09-23;P00093;15;Paris;Livré
O024082;2024-09-10;P00613;5;Lyon;Livré
O024083;2024-11-08;P00359;2;Marseille;Livré
O024084;2024-11-17;P00810;2;Marseille;Expédié
O024085;2024-01-28;P00403;12;Paris;Livré
O024086;2024-01-02;P00470;3;Lyon;Expédié
O024087;2024-08-28;P00029;5;Marseille;Livré
O024088;2024-11-21;P00994;2;Marseille;Livré
O024089;2024-11-14;P00615;1;Marseille;Livré
O024090;2024-07-18;P00981;8;Marseille;Livré
O024091;2024-12-25;P00577;5;Lyon;Expédié
O024092;2024-11-26;P00629;3;Paris;Expédié
O024093;2024-10-06;P00193;5;Lyon;Livré
O024094;2024-10-19;P00488;1;Paris;Livré
O024095;2024-11-19;P00344;8;Lyon;Livré
O024096;2024-11-11;P00412;15;Paris;Livré
O024097;2024-03-01;P00140;12;Marseille;Expédié
O024098;2024-03-20;P00017;2;Marseille;Livré
O024099;2024-12-20;P00033;2;Lyon;Livré
O024100;2024-12-05;P00439;8;Paris;Expédié
O024101;2024-08-23;P00846;3;Paris;Expédié
O024102;2024-03-23;P00188;3;Lyon;Livré
O024103;2024-03-03;P00198;12;Marseille;Livré
O024104;2024-05-15;P00288;3;Lyon;Livré
O024109;2024-06-01;P00371;3;Lyon;Expédié
O024110;2024-05-14;P00002;1;Paris;Livré
O024111;2024-11-19;P00701;1;Marseille;Livré
O024112;2024-04-10;P00923;1;Marseille;Livré
O024114;2024-11-17;P00466;12;Marseille;Livré
O024115;2024-02-25;P00184;2;Paris;Livré
O024116;2024-01-24;P00463;3;Paris;Livré
O024117;2024-07-03;P00733;10;Paris;Livré
O024118;2024-08-12;P00467;5;Paris;Livré
O024119;2024-03-03;P00612;5;Paris;Livré
O024120;2024-08-04;P00710;2;Marseille;Livré
O024121;2024-11-17;P00035;10;Lyon;Expédié
O024122;2024-03-11;P00445;1;Lyon;Livré
O024124;2024-10-15;P00912;1;Paris;Livré
O024125;2024-12-30;P00494;1;Lyon;Expédié
O024126;2024-12-05;P00198;2;Marseille;Livré
O024127;2024-11-12;P00436;2;Marseille;Expédié
O024128;2024-02-12;P00277;5;Lyon;Livré
O024129;2024-12-29;P00732;1;Lyon;Livré
O024131;2024-10-16;P00809;5;Paris;Livré
O024132;2024-09-18;P00550;1;Paris;Livré
O024133;2024-03-31;P00550;1;Lyon;Expédié
O024136;2024-03-17;P00578;3;Paris;Livré
O024138;2024-04-24;P00979;12;Paris;Livré
O024139;2024-02-20;P00416;10;Paris;Expédié
O024140;2024-04-21;P00133;15;Paris;Expédié
O024141;2024-11-07;P00128;5;Paris;Expédié
O024142;2024-12-19;P00539;5;Lyon;Livré
O024144;2024-12-07;P00631;5;Lyon;Livré
O024145;2024-12-04;P00418;5;Paris;Livré
O024146;2024-11-12;P00687;1;Lyon;Expédié
O024147;2024-10-14;P00215;3;Marseille;Livré
O024148;2024-12-03;P00326;2;Lyon;Livré
O024149;2024-10-05;P00699;2;Paris;Livré
O024150;2024-09-19;P00986;3;Lyon;Expédié
O024151;2024-12-28;P00258;1;Lyon;Livré
O024152;2024-12-03;P00436;2;Paris;Livré
O024154;2024-12-22;P00240;1;Lyon;Livré
O024155;2024-09-23;P00507;15;Lyon;Livré
O024158;2024-01-30;P00093;1;Lyon;Expédié
O024160;2024-12-06;P00640;2;Lyon;Expédié
O024161;2024-10-25;P00388;12;Paris;Expédié
O024162;2024-12-12;P00120;3;Paris;Livré
O024163;2024-12-31;P00279;1;Marseille;Livré
O024164;2024-09-17;P00366;2;Lyon;Expédié
O024165;2024-03-18;P00418;1;Marseille;Livré
O024166;2024-12-15;P00559;1;Marseille;Livré
O024168;2024-04-02;P00013;1;Marseille;Livré
O024169;2024-08-20;P00296;2;Paris;Expédié
O024171;2024-03-26;P00404;8;Marseille;Livré
O024172;2024-04-17;P00671;3;Marseille;Livré
O024174;2024-12-22;P00093;5;Lyon;Livré
O024175;2024-03-29;P00968;1;Paris;Livré
O024176;2024-06-26;P00414;2;Paris;Livré
O024177;2024-08-24;P00435;10;Lyon;Livré
O024178;2024-10-23;P00128;1;Marseille;Expédié
O024179;2024-11-03;P00536;10;Marseille;Livré
O024180;2024-11-25;P00688;3;Marseille;Livré
O024181;2024-12-27;P00472;10;Marseille;Livré
O024182;2024-10-29;P00650;2;Marseille;Livré
O024183;2024-05-25;P00931;2;Lyon;Livré
O024184;2024-11-08;P00466;8;Lyon;Expédié
O024185;2024-11-27;P00140;8;Marseille;Livré
O024186;2024-02-25;P00535;1;Paris;Expédié
O024187;2024-11-11;P00936;15;Marseille;Expédié
O024188;2024-04-15;P00912;1;Marseille;Livré
O024189;2024-02-07;P00445;1;Paris;Livré
O024190;2024-12-04;P00568;3;Lyon;Livré
O024191;2024-10-18;P00032;8;Marseille;Expédié
O024192;2024-11-05;P00593;15;Lyon;Livré
O024193;2024-10-14;P00149;2;Marseille;Expédié
O024194;2024-12-14;P00133;1;Paris;Livré
O024195;2024-03-23;P00516;5;Marseille;Livré
O024196;2024-11-24;P01000;2;Marseille;Expédié
O024197;2024-01-18;P00024;2;Lyon;Expédié
O024199;2024-10-04;P00691;3;Marseille;Livré
O024200;2024-08-28;P00838;1;Marseille;Livré
O024202;2024-12-29;P00284;3;Marseille;Livré
O024204;2024-02-02;P00233;2;Lyon;Livré
O024205;2024-01-01;P00080;5;Paris;Livré
O024206;2024-11-07;P00303;5;Marseille;Expédié
O024207;2024-11-15;P00419;1;Lyon;Livré
O024208;2024-08-13;P00603;1;Paris;Livré
O024209;2024-03-18;P00341;2;Lyon;Livré
O024210;2024-01-06;P00413;1;Paris;Livré
O024212;2024-05-07;P00518;5;Marseille;Livré
O024213;2024-03-05;P00539;20;Paris;Livré
O024214;2024-05-16;P00742;5;Lyon;Expédié
O024216;2024-04-12;P00971;5;Marseille;Livré
O024217;2024-11-12;P00418;2;Lyon;Expédié
O024218;2024-05-30;P00452;2;Paris;Livré
O024219;2024-12-17;P00568;12;Lyon;Livré
O024220;2024-09-20;P00024;15;Lyon;Livré
O024221;2024-01-21;P00445;3;Marseille;Expédié
O024222;2024-09-09;P00943;2;Lyon;Livré
O024225;2024-12-25;P00653;8;Marseille;Livré
O024227;2024-11-22;P00532;1;Marseille;Livré
O024228;2024-09-10;P00574;8;Lyon;Expédié
O024229;2024-12-24;P00550;8;Paris;Expédié
O024230;2024-02-11;P00889;1;Marseille;Expédié
O024231;2024-12-21;P00905;15;Lyon;Livré
O024233;2024-12-15;P00843;20;Lyon;Livré
O024234;2024-02-24;P00742;12;Paris;Livré
O024235;2024-02-27;P00596;3;Lyon;Livré
O024236;2024-11-04;P00396;1;Lyon;Livré
O024237;2024-05-23;P00738;3;Marseille;Livré
O024238;2024-04-30;P00535;2;Paris;Livré
O024239;2024-03-08;P00305;1;Marseille;Livré
O024240;2024-01-11;P00755;2;Paris;Expédié
O024241;2024-12-03;P00362;5;Lyon;Livré
O024242;2024-01-02;P00509;1;Paris;Expédié
O024244;2024-01-26;P00881;2;Lyon;Expédié
O024245;2024-09-03;P00654;1;Paris;Livré
O024246;2024-01-31;P00915;8;Marseille;Livré
O024247;2024-03-31;P00466;5;Lyon;Livré
O024248;2024-10-25;P00886;1;Paris;Livré
O024249;2024-11-22;P00296;15;Marseille;Livré
O024250;2024-12-26;P00764;1;Lyon;Expédié
O024251;2024-02-05;P00450;3;Marseille;Livré
O024252;2024-12-24;P00044;8;Marseille;Livré
O024253;2024-09-18;P00699;8;Lyon;Livré
O024257;2024-11-16;P00414;1;Lyon;Livré
O024259;2024-11-12;P00366;12;Marseille;Livré
O024260;2024-11-21;P00732;12;Marseille;Livré
O024261;2024-11-21;P00804;3;Marseille;Livré
O024262;2024-12-31;P00379;3;Marseille;Expédié
O024263;2024-05-16;P00055;1;Lyon;Expédié
O024264;2024-09-09;P00653;3;Marseille;Livré
O024265;2024-12-18;P00119;2;Paris;Livré
O024266;2024-06-07;P00082;8;Lyon;Expédié
O024268;2024-08-31;P00026;2;Paris;Expédié
O024269;2024-10-25;P00629;5;Lyon;Expédié
O024270;2024-07-01;P00791;1;Marseille;Expédié
O024271;2024-11-09;P00558;1;Lyon;Livré
O024272;2024-11-20;P00733;1;Marseille;Expédié
O024273;2024-10-28;P00691;1;Lyon;Livré
O024274;2024-05-25;P00093;3;Paris;Livré
O024275;2024-03-02;P00973;8;Lyon;Livré
O024276;2024-12-25;P00090;5;Paris;Expédié
O024278;2024-10-20;P00395;3;Paris;Livré
O024279;2024-08-21;P00765;5;Marseille;Livré
O024280;2024-08-14;P00463;2;Marseille;Expédié
O024281;2024-12-11;P00296;2;Lyon;Livré
O024282;2024-03-20;P00843;2;Paris;Livré
O024283;2024-12-12;P00563;5;Paris;Expédié
O024285;2024-12-16;P00993;1;Marseille;Livré
O024286;2024-12-23;P00717;1;Marseille;Expédié
O024287;2024-09-01;P00039;3;Paris;Livré
O024288;2024-10-11;P00159;15;Marseille;Livré
O024289;2024-02-28;P00767;5;Marseille;Livré
O024290;2024-08-22;P00578;8;Lyon;Livré
O024291;2024-01-30;P00009;5;Paris;Livré
O024292;2024-09-05;P00449;3;Paris;Livré
O024293;2024-02-12;P00952;5;Lyon;Expédié
O024294;2024-10-20;P00055;10;Marseille;Expédié
O024295;2024-11-07;P00171;1;Lyon;Expédié
O024296;2024-07-02;P00158;2;Paris;Livré
O024298;2024-07-29;P00792;1;Marseille;Livré
O024299;2024-09-23;P00082;3;Paris;Livré
O024300;2024-12-09;P00510;10;Marseille;Livré
O024301;2024-03-25;P00653;2;Paris;Livré
O024302;2024-12-08;P00106;2;Paris;Livré
O024303;2024-09-11;P00594;10;Paris;Expédié
O024304;2024-11-20;P00362;3;Marseille;Livré
O024305;2024-08-13;P00188;3;Marseille;Livré
O024306;2024-09-23;P00509;10;Lyon;Expédié
O024307;2024-12-27;P00558;3;Marseille;Livré
O024308;2024-01-30;P00633;5;Lyon;Livré
O024309;2024-09-22;P00222;1;Marseille;Livré
O024312;2024-10-29;P00612;1;Lyon;Expédié
O024313;2024-12-12;P00615;2;Marseille;Livré
O024314;2024-01-07;P00121;3;Marseille;Livré
O024315;2024-12-31;P00023;15;Paris;Livré
O024316;2024-01-24;P00667;15;Marseille;Expédié
O024317;2024-03-23;P00047;10;Marseille;Expédié
O024319;2024-11-18;P00943;2;Paris;Livré
O024320;2024-10-11;P00719;15;Paris;Livré
O024321;2024-12-01;P00080;5;Marseille;Livré
O024322;2024-02-13;P00742;2;Lyon;Livré
O024323;2024-10-04;P00032;5;Lyon;Livré
O024324;2024-03-05;P00158;1;Paris;Livré
O024325;2024-01-04;P00873;1;Paris;Livré
O024327;2024-11-23;P00617;10;Marseille;Livré
O024328;2024-12-16;P00495;5;Paris;Livré
O024329;2024-02-14;P00740;2;Marseille;Expédié
O024330;2024-10-07;P00105;3;Lyon;Expédié
O024331;2024-11-09;P00330;12;Paris;Livré
O024332;2024-06-05;P00550;5;Lyon;Livré
O024333;2024-05-31;P00840;2;Marseille;Livré
O024334;2024-12-20;P00490;1;Marseille;Livré
O024335;2024-11-06;P00398;2;Marseille;Livré
O024336;2024-12-30;P00039;15;Paris;Expédié
O024337;2024-09-29;P00503;2;Paris;Livré
O024339;2024-12-15;P00565;3;Paris;Expédié
O024340;2024-10-06;P00277;3;Marseille;Expédié
O024341;2024-11-30;P00240;10;Marseille;Expédié
O024342;2024-02-22;P00444;5;Paris;Livré
O024343;2024-12-11;P00222;5;Paris;Expédié
O024344;2024-04-08;P00101;2;Paris;Expédié
O024346;2024-09-28;P00881;1;Paris;Livré
O024347;2024-04-26;P00509;12;Lyon;Livré
O024349;2024-03-19;P00633;15;Marseille;Livré
O024350;2024-05-23;P00291;15;Marseille;Expédié
O024353;2024-03-30;P00319;15;Marseille;Expédié
O024356;2024-10-19;P00491;8;Marseille;Expédié
O024357;2024-12-03;P00680;5;Paris;Livré
O024359;2024-09-22;P00931;10;Marseille;Expédié
O024361;2024-02-23;P00865;5;Marseille;Livré
O024362;2024-09-26;P00764;1;Marseille;Livré
O024363;2024-11-18;P00954;2;Paris;Livré
O024365;2024-10-28;P00080;15;Paris;Livré
O024366;2024-01-10;P00515;2;Paris;Expédié
O024367;2024-12-07;P00986;10;Paris;Livré
O024368;2024-09-30;P00200;1;Paris;Expédié
O024370;2024-11-24;P00971;2;Lyon;Livré
O024371;2024-03-02;P00811;2;Paris;Livré
O024372;2024-11-10;P00220;1;Lyon;Livré
O024373;2024-11-17;P00158;1;Paris;Expédié
O024374;2024-11-10;P00252;1;Paris;Expédié
O024376;2024-12-01;P00251;10;Marseille;Livré
O024377;2024-01-30;P00343;1;Marseille;Expédié
O024378;2024-12-13;P00304;2;Lyon;Livré
O024379;2024-03-28;P00175;1;Paris;Expédié
O024380;2024-04-15;P00202;5;Paris;Livré
O024381;2024-11-03;P00631;5;Lyon;Livré
O024382;2024-11-02;P00399;5;Lyon;Livré
O024383;2024-09-28;P00620;2;Lyon;Expédié
O024385;2024-12-26;P00615;1;Paris;Expédié
O024386;2024-10-05;P00778;8;Marseille;Livré
O024387;2024-12-18;P00467;8;Lyon;Expédié
O024389;2024-11-10;P00449;1;Marseille;Livré
O024390;2024-01-20;P00047;3;Paris;Livré
O024392;2024-01-20;P00379;1;Paris;Expédié
O024393;2024-10-15;P00905;1;Paris;Expédié
O024394;2024-12-10;P00222;8;Marseille;Expédié
O024395;2024-03-15;P00017;3;Paris;Expédié
O024396;2024-04-18;P00366;1;Marseille;Livré
O024397;2024-05-27;P00107;2;Lyon;Expédié
O024399;2024-03-12;P00014;15;Lyon;Expédié
O024400;2024-12-17;P00620;10;Marseille;Livré
O024401;2024-12-24;P00046;10;Lyon;Livré
O024402;2024-10-19;P00906;3;Lyon;Livré
O024403;2024-10-16;P00024;5;Marseille;Expédié
O024404;2024-12-29;P00336;2;Marseille;Livré
O024406;2024-03-11;P00082;1;Paris;Livré
O024407;2024-06-12;P00759;2;Lyon;Livré
O024408;2024-04-22;P00974;3;Lyon;Livré
O024409;2024-10-29;P00212;2;Paris;Livré
O024411;2024-12-02;P00481;10;Marseille;Livré
O024412;2024-10-29;P00782;1;Marseille;Livré
O024413;2024-12-01;P00093;2;Paris;Livré
O024414;2024-11-07;P00733;1;Paris;Livré
O024415;2024-12-02;P00506;2;Lyon;Livré
O024416;2024-01-29;P00643;1;Lyon;Livré
O024417;2024-02-10;P00121;2;Marseille;Livré
O024418;2024-09-10;P00765;2;Marseille;Livré
O024420;2024-01-05;P00506;3;Lyon;Expédié
O024421;2024-10-03;P00158;3;Lyon;Livré
O024422;2024-11-09;P00740;2;Lyon;Livré
O024423;2024-10-09;P00780;3;Marseille;Livré
O024424;2024-03-29;P00633;3;Lyon;Livré
O024425;2024-11-27;P00684;2;Lyon;Livré
O024426;2024-12-17;P00435;10;Paris;Livré
O024427;2024-11-26;P00859;3;Lyon;Expédié
O024428;2024-12-17;P00860;2;Paris;Livré
O024430;2024-08-23;P00319;15;Marseille;Livré
O024431;2024-12-07;P00631;10;Marseille;Expédié
O024432;2024-10-26;P00341;20;Lyon;Expédié
O024433;2024-04-09;P00541;5;Lyon;Livré
O024434;2024-01-05;P00449;2;Lyon;Livré
O024435;2024-07-31;P00923;2;Lyon;Expédié
O024436;2024-01-01;P00463;5;Marseille;Expédié
O024438;2024-10-12;P00466;20;Paris;Livré
O024439;2024-10-05;P00128;5;Marseille;Livré
O024440;2024-12-28;P00906;10;Marseille;Livré
O024441;2024-08-07;P00986;2;Paris;Livré
O024442;2024-12-06;P00751;2;Marseille;Livré
O024443;2024-12-21;P00842;12;Lyon;Livré
O024444;2024-05-27;P00105;8;Marseille;Expédié
O024445;2024-11-19;P00039;20;Marseille;Expédié
O024446;2024-12-17;P00938;8;Marseille;Livré
O024447;2024-03-26;P00688;2;Paris;Livré
O024448;2024-12-12;P00895;3;Paris;Expédié
O024449;2024-03-09;P00172;12;Paris;Livré
O024450;2024-08-10;P00463;3;Lyon;Livré
O024451;2024-02-02;P00336;2;Marseille;Livré
O024452;2024-01-17;P00940;2;Lyon;Livré
O024453;2024-12-10;P00905;3;Paris;Livré
O024454;2024-11-09;P00831;1;Marseille;Livré
O024455;2024-01-27;P00688;8;Marseille;Livré
O024456;2024-12-12;P00839;1;Paris;Expédié
O024457;2024-03-01;P00240;2;Paris;Livré
O024458;2024-05-22;P00893;8;Paris;Expédié
O024459;2024-12-19;P00473;3;Paris;Livré
O024461;2024-11-29;P00212;10;Lyon;Livré
O024462;2024-01-19;P00128;2;Lyon;Expédié
O024463;2024-11-01;P00671;15;Lyon;Livré
O024464;2024-07-30;P00182;1;Marseille;Livré
O024465;2024-12-10;P00876;1;Lyon;Livré
O024467;2024-12-12;P00235;10;Lyon;Expédié
O024468;2024-11-23;P00693;8;Paris;Expédié
O024469;2024-12-28;P00710;1;Marseille;Livré
O024470;2024-01-05;P00876;20;Lyon;Expédié
O024471;2024-03-28;P00516;3;Paris;Livré
O024473;2024-08-18;P00802;15;Marseille;Expédié
O024476;2024-11-10;P00258;3;Paris;Expédié
O024478;2024-01-31;P00699;3;Paris;Livré
O024479;2024-10-06;P00890;2;Lyon;Expédié
O024480;2024-10-14;P00222;2;Paris;Livré
O024481;2024-03-28;P00256;3;Marseille;Expédié
O024482;2024-02-09;P00205;3;Lyon;Expédié
O024483;2024-04-28;P00198;1;Lyon;Livré
O024484;2024-04-21;P00234;2;Paris;Livré
O024485;2024-12-26;P00246;1;Marseille;Livré
O024486;2024-10-15;P00610;10;Lyon;Livré
O024487;2024-09-21;P00143;3;Marseille;Livré
O024489;2024-12-14;P01000;8;Lyon;Expédié
O024490;2024-12-19;P00396;15;Marseille;Livré
O024491;2024-10-23;P00023;5;Lyon;Livré
O024492;2024-12-09;P00396;20;Paris;Livré
O024493;2024-02-01;P00850;2;Marseille;Livré
O024494;2024-11-14;P00170;1;Lyon;Livré
O024495;2024-06-26;P00699;2;Marseille;Expédié
O024497;2024-05-28;P00630;3;Paris;Livré
O024498;2024-03-26;P00547;12;Lyon;Livré
O024500;2024-11-19;P00604;3;Lyon;Expédié
O024501;2024-02-03;P00997;2;Lyon;Livré
O024502;2024-05-09;P00461;8;Paris;Livré
O024503;2024-12-27;P00222;3;Paris;Livré
O024504;2024-02-02;P00536;1;Marseille;Livré
O024505;2024-12-22;P00594;3;Marseille;Livré
O024506;2024-11-16;P00924;12;Lyon;Livré
O024507;2024-09-15;P00485;10;Paris;Livré
O024508;2024-02-20;P00810;3;Marseille;Livré
O024509;2024-11-29;P00193;2;Paris;Livré
O024510;2024-12-05;P00754;1;Lyon;Livré
O024511;2024-10-31;P00859;3;Lyon;Expédié
O024512;2024-06-05;P00231;8;Lyon;Livré
O024513;2024-07-09;P00778;2;Marseille;Expédié
O024514;2024-12-10;P00202;1;Lyon;Livré
O024515;2024-11-06;P00032;12;Marseille;Livré
O024516;2024-04-09;P00253;10;Marseille;Expédié
O024517;2024-11-07;P00024;5;Lyon;Livré
O024518;2024-12-05;P00370;1;Lyon;Expédié
O024520;2024-09-14;P00672;1;Marseille;Livré
O024521;2024-08-18;P00541;1;Marseille;Expédié
O024522;2024-10-03;P00198;5;Lyon;Livré
O024523;2024-11-26;P00708;1;Lyon;Livré
O024524;2024-10-27;P00219;10;Paris;Expédié
O024525;2024-08-10;P00594;20;Lyon;Livré
O024526;2024-09-16;P00806;2;Paris;Expédié
O024527;2024-07-10;P00334;3;Paris;Expédié
O024528;2024-02-11;P00943;5;Paris;Livré
O024529;2024-04-20;P00738;12;Marseille;Expédié
O024530;2024-01-07;P00507;12;Marseille;Expédié
O024531;2024-11-09;P00147;1;Lyon;Livré
O024532;2024-11-18;P00160;1;Lyon;Expédié
O024534;2024-12-03;P00865;8;Lyon;Livré
O024535;2024-10-01;P00605;5;Paris;Expédié
O024537;2024-12-13;P00276;1;Marseille;Expédié
O024538;2024-11-07;P00170;3;Paris;Livré
O024539;2024-11-24;P00552;8;Paris;Expédié
O024540;2024-05-27;P00377;1;Paris;Livré
O024541;2024-09-05;P00370;10;Marseille;Livré
O024542;2024-02-19;P00046;1;Marseille;Livré
O024543;2024-10-14;P00785;8;Lyon;Livré
O024544;2024-12-08;P00462;5;Marseille;Livré
O024545;2024-12-19;P00827;2;Marseille;Expédié
O024548;2024-11-25;P00030;8;Marseille;Livré
O024549;2024-12-21;P00379;8;Marseille;Expédié
O024550;2024-12-11;P00234;12;Paris;Livré
O024551;2024-09-22;P00957;2;Paris;Livré
O024552;2024-09-07;P00105;5;Lyon;Expédié
O024553;2024-12-02;P00205;5;Paris;Livré
O024554;2024-11-20;P00184;3;Lyon;Livré
O024555;2024-12-21;P00172;12;Marseille;Livré
O024556;2024-09-04;P00688;1;Marseille;Expédié
O024557;2024-12-16;P00184;2;Lyon;Livré
O024558;2024-06-25;P00755;3;Paris;Livré
O024559;2024-02-25;P00879;1;Paris;Livré
O024560;2024-09-10;P00978;12;Lyon;Expédié
O024561;2024-10-13;P00370;5;Paris;Livré
O024562;2024-10-18;P00742;3;Lyon;Livré
O024563;2024-01-02;P00811;8;Paris;Livré
O024565;2024-12-21;P00811;3;Paris;Livré
O024566;2024-08-29;P00379;3;Marseille;Expédié
O024567;2024-09-21;P00662;1;Lyon;Livré
O024569;2024-11-10;P00417;2;Marseille;Expédié
O024570;2024-10-08;P00688;1;Lyon;Livré
O024572;2024-02-28;P00517;5;Paris;Livré
O024574;2024-11-26;P00612;3;Lyon;Livré
O024575;2024-12-19;P00152;2;Marseille;Livré
O024576;2024-10-31;P00963;3;Marseille;Livré
O024577;2024-10-18;P00379;1;Marseille;Expédié
O024578;2024-11-03;P00254;12;Lyon;Livré
O024579;2024-05-18;P00093;1;Paris;Livré
O024580;2024-02-05;P00506;10;Marseille;Expédié
O024581;2024-05-22;P00149;3;Paris;Livré
O024582;2024-12-24;P00923;5;Lyon;Expédié
O024583;2024-09-05;P00029;2;Paris;Livré
O024584;2024-06-20;P00516;15;Lyon;Expédié
O024586;2024-02-25;P00370;2;Lyon;Livré
O024587;2024-12-28;P00031;3;Lyon;Expédié
O024588;2024-08-29;P00938;20;Marseille;Livré
O024590;2024-04-22;P00535;10;Paris;Livré
O024591;2024-09-17;P00604;3;Paris;Expédié
O024593;2024-05-04;P00490;20;Paris;Livré
O024594;2024-08-11;P00828;5;Paris;Livré
O024595;2024-05-08;P00488;1;Paris;Livré
O024597;2024-07-18;P00629;2;Paris;Livré
O024598;2024-02-28;P00792;2;Lyon;Livré
O024599;2024-01-02;P00864;2;Paris;Livré
O024600;2024-09-11;P00881;8;Marseille;Livré
O024601;2024-11-24;P00876;3;Lyon;Livré
O024604;2024-05-19;P00594;1;Lyon;Livré
O024605;2024-02-26;P00025;10;Marseille;Livré
O024606;2024-11-20;P00671;2;Paris;Livré
O024607;2024-09-29;P00780;20;Lyon;Expédié
O024608;2024-02-01;P00252;15;Lyon;Livré
O024609;2024-03-30;P00893;15;Lyon;Livré
O024610;2024-04-04;P00099;8;Paris;Livré
O024611;2024-08-11;P00418;1;Lyon;Livré
O024612;2024-11-10;P00063;3;Paris;Expédié
O024613;2024-01-25;P00767;1;Marseille;Livré
O024614;2024-05-14;P00500;2;Paris;Expédié
O024615;2024-01-03;P00932;5;Paris;Livré
O024616;2024-10-24;P00222;1;Marseille;Livré
O024617;2024-03-18;P00550;15;Lyon;Livré
O024618;2024-05-16;P00449;12;Marseille;Livré
O024619;2024-12-15;P00080;2;Lyon;Livré
O024620;2024-09-15;P00531;3;Lyon;Livré
O024621;2024-12-10;P00024;3;Marseille;Livré
O024622;2024-11-26;P00938;10;Marseille;Livré
O024624;2024-09-20;P00924;5;Marseille;Expédié
O024625;2024-06-17;P00933;2;Paris;Expédié
O024627;2024-12-08;P00158;2;Paris;Expédié
O024628;2024-03-05;P00923;2;Lyon;Livré
O024629;2024-08-26;P00671;15;Lyon;Livré
O024630;2024-12-20;P00370;1;Lyon;Livré
O024631;2024-03-06;P00526;1;Lyon;Livré
O024632;2024-12-13;P00035;10;Lyon;Livré
O024634;2024-03-30;P00516;12;Lyon;Expédié
O024636;2024-04-09;P00876;10;Paris;Expédié
O024637;2024-04-30;P00755;3;Lyon;Livré
O024638;2024-12-28;P00964;5;Marseille;Livré
O024639;2024-09-10;P00550;3;Lyon;Expédié
O024640;2024-03-16;P00968;1;Marseille;Livré
O024641;2024-12-09;P00044;3;Lyon;Livré
O024642;2024-12-25;P00662;1;Paris;Expédié
O024644;2024-11-08;P00377;2;Marseille;Expédié
O024645;2024-12-17;P00917;12;Marseille;Livré
O024646;2024-09-26;P00906;2;Marseille;Livré
O024648;2024-02-02;P00543;12;Paris;Livré
O024649;2024-02-17;P00105;2;Marseille;Livré
O024650;2024-11-07;P00451;2;Lyon;Livré
O024651;2024-12-10;P00729;5;Paris;Livré
O024652;2024-12-16;P00800;8;Marseille;Expédié
O024654;2024-12-18;P00784;3;Paris;Livré
O024655;2024-01-09;P00435;10;Lyon;Livré
O024656;2024-10-18;P00954;1;Paris;Expédié
O024657;2024-11-08;P00047;12;Paris;Livré
O024658;2024-03-20;P00503;1;Paris;Expédié
O024659;2024-09-20;P00085;10;Lyon;Expédié
O024660;2024-05-31;P00172;2;Lyon;Expédié
O024661;2024-01-24;P00149;10;Lyon;Expédié
O024662;2024-11-02;P00106;5;Marseille;Livré
O024663;2024-12-05;P00094;1;Lyon;Expédié
O024664;2024-03-07;P00357;12;Lyon;Livré
O024665;2024-12-14;P00370;1;Lyon;Expédié
O024666;2024-11-27;P00118;1;Marseille;Livré
O024667;2024-11-27;P00610;8;Paris;Livré
O024668;2024-12-08;P00082;1;Paris;Livré
O024669;2024-12-31;P00558;1;Lyon;Livré
O024670;2024-12-19;P00568;3;Lyon;Livré
O024671;2024-11-04;P00800;10;Marseille;Livré
O024672;2024-10-16;P00408;1;Paris;Livré
O024673;2024-12-08;P00963;3;Lyon;Livré
